-5,12.6398014345602
-4.99,12.6172689123839
-4.98,12.5946562204368
-4.97,12.5719636527001
-4.96,12.5491915114524
-4.95,12.5263401073101
-4.94,12.5034097592684
-4.93,12.4804007947393
-4.92,12.4573135495887
-4.91,12.4341483681725
-4.9,12.4109056033712
-4.89,12.3875856166222
-4.88,12.3641887779517
-4.87,12.3407154660045
-4.86,12.3171660680723
-4.85,12.2935409801205
-4.84,12.2698406068133
-4.83,12.2460653615375
-4.82,12.2222156664239
-4.81,12.1982919523676
-4.8,12.1742946590466
-4.79,12.1502242349384
-4.78,12.1260811373345
-4.77,12.1018658323541
-4.76,12.0775787949546
-4.75,12.0532205089415
-4.74,12.0287914669758
-4.73,12.0042921705789
-4.72,11.9797231301373
-4.71,11.9550848649031
-4.7,11.9303779029944
-4.69,11.9056027813925
-4.68,11.8807600459378
-4.67,11.8558502513227
-4.66,11.8308739610839
-4.65,11.8058317475909
-4.64,11.7807241920337
-4.63,11.7555518844076
-4.62,11.7303154234961
-4.61,11.7050154168516
-4.6,11.6796524807739
-4.59,11.6542272402865
-4.58,11.6287403291104
-4.57,11.6031923896363
-4.56,11.5775840728937
-4.55,11.5519160385182
-4.54,11.5261889547165
-4.53,11.5004034982292
-4.52,11.4745603542907
-4.51,11.4486602165875
-4.5,11.4227037872137
-4.49,11.3966917766243
-4.48,11.3706249035864
-4.47,11.3445038951272
-4.46,11.3183294864808
-4.45,11.2921024210319
-4.44,11.2658234502572
-4.43,11.2394933336642
-4.42,11.2131128387288
-4.41,11.1866827408287
-4.4,11.1602038231761
-4.39,11.1336768767467
-4.38,11.1071027002077
-4.37,11.0804820998418
-4.36,11.0538158894706
-4.35,11.0271048903741
-4.34,11.0003499312089
-4.33,10.9735518479234
-4.32,10.9467114836715
-4.31,10.9198296887229
-4.3,10.8929073203718
-4.29,10.8659452428435
-4.28,10.8389443271981
-4.27,10.8119054512322
-4.26,10.7848294993786
-4.25,10.7577173626036
-4.24,10.730569938302
-4.23,10.70338813019
-4.22,10.6761728481962
-4.21,10.6489250083498
-4.2,10.6216455326676
-4.19,10.5943353490381
-4.18,10.5669953911042
-4.17,10.5396265981433
-4.16,10.5122299149457
-4.15,10.4848062916913
-4.14,10.4573566838238
-4.13,10.4298820519232
-4.12,10.4023833615769
-4.11,10.3748615832482
-4.1,10.3473176921436
-4.09,10.3197526680779
-4.08,10.2921674953381
-4.07,10.2645631625453
-4.06,10.2369406625147
-4.05,10.2093009921146
-4.04,10.1816451521234
-4.03,10.1539741470851
-4.02,10.1262889851639
-4.01,10.0985906779966
-4,10.0708802405438
-3.99,10.0431586909405
-3.98,10.0154270503443
-3.97,9.98768634278332
-3.96,9.95993759500235
-3.95,9.93218183630821
-3.94,9.90442009841375
-3.93,9.87665341528112
-3.92,9.84888282296384
-3.91,9.82110935944804
-3.9,9.79333406449288
-3.89,9.76555797947007
-3.88,9.73778214720264
-3.87,9.71000761180316
-3.86,9.68223541851111
-3.85,9.6544666135298
-3.84,9.6267022438627
-3.83,9.59894335714939
-3.82,9.571191001501
-3.81,9.5434462253353
-3.8,9.51571007721155
-3.79,9.48798360566521
-3.78,9.46026785904218
-3.77,9.43256388533323
-3.76,9.40487273200824
-3.75,9.37719544585041
-3.74,9.34953307279067
-3.73,9.32188665774203
-3.72,9.29425724443431
-3.71,9.26664587524895
-3.7,9.23905359105424
